minor_class_id,class_id,fiscal_year,total,minor_class,class,department,fund
317,3,2016,3888895,Hospital and Laboratory,Materials and Supplies,Health,General Operating Fund
318,3,2016,143733,"Janitorial, Laundry and Household",Materials and Supplies,Health,General Operating Fund
320,3,2016,456181,Office Materials and Supplies,Materials and Supplies,Health,General Operating Fund
323,3,2016,51388,Plumbing/air Conditioning/space Htg,Materials and Supplies,Health,General Operating Fund
324,3,2016,72403,"Precision, Photographic and Artists",Materials and Supplies,Health,General Operating Fund
325,3,2016,60839,Printing,Materials and Supplies,Health,General Operating Fund
326,3,2016,1105,Recreational and Educational,Materials and Supplies,Health,General Operating Fund
399,3,2016,149560,Other Materials and Supplies (noc),Materials and Supplies,Health,General Operating Fund
417,4,2016,48465,Hospital and Laboratory,Equipment,Health,General Operating Fund
420,4,2016,38321,Office Equipment,Equipment,Health,General Operating Fund
427,4,2016,47049,Computer Equipment & Peripherals,Equipment,Health,General Operating Fund
428,4,2016,3857,Vehicles -- Motor and Motorless,Equipment,Health,General Operating Fund
430,4,2016,34518,Furniture and Furnishings,Equipment,Health,General Operating Fund
499,4,2016,12884,Other Equipment (noc),Equipment,Health,General Operating Fund
804,8,2016,500000,Payments to Capital Projects Fund,Payments to Other Funds,Health,General Operating Fund
100,1,2016,32221,Salary Control,Personal Services,Office of Bh/mr Services,General Operating Fund
101,1,2016,966840,Perm Full Time-civilian,Personal Services,Office of Bh/mr Services,General Operating Fund
161,1,2016,1000,Overtime Civilian,Personal Services,Office of Bh/mr Services,General Operating Fund
181,1,2016,5,Shift,Personal Services,Office of Bh/mr Services,General Operating Fund
250,2,2016,862155,Professional Consult/spec Services,Purchase of Services,Office of Bh/mr Services,General Operating Fund
254,2,2016,12113355,Mental Health & Retardation Service,Purchase of Services,Office of Bh/mr Services,General Operating Fund
100,1,2016,478583,Salary Control,Personal Services,Recreation,General Operating Fund
101,1,2016,32079910,Perm Full Time-civilian,Personal Services,Recreation,General Operating Fund
111,1,2016,1925243,Perm Part Time,Personal Services,Recreation,General Operating Fund
121,1,2016,6394750,Temporary Seasonal,Personal Services,Recreation,General Operating Fund
161,1,2016,2366240,Overtime Civilian,Personal Services,Recreation,General Operating Fund
171,1,2016,84449,"Holiday ""g""(2/3 Shifts)",Personal Services,Recreation,General Operating Fund
181,1,2016,99878,Shift,Personal Services,Recreation,General Operating Fund
201,2,2016,45390,Cleaning and Laundering,Purchase of Services,Recreation,General Operating Fund
202,2,2016,39900,Janitorial Services,Purchase of Services,Recreation,General Operating Fund
209,2,2016,2606,Telephone,Purchase of Services,Recreation,General Operating Fund
215,2,2016,2194,Licenses Permits Inspection Charges,Purchase of Services,Recreation,General Operating Fund
216,2,2016,31356,Commercial Off-shelf Comp Software,Purchase of Services,Recreation,General Operating Fund
420,4,2016,500,Office Equipment,Equipment,Board of Ethics,General Operating Fund
230,2,2016,4656,Meals-non-travel & Officl Entertain,Purchase of Services,Recreation,General Operating Fund
240,2,2016,80,Advertising/promotional Activities,Purchase of Services,Recreation,General Operating Fund
250,2,2016,7459987,Professional Consult/spec Services,Purchase of Services,Recreation,General Operating Fund
253,2,2016,48398,Legal Services,Purchase of Services,Recreation,General Operating Fund
255,2,2016,16540,Dues,Purchase of Services,Recreation,General Operating Fund
256,2,2016,5800,Seminar and Training Sessions,Purchase of Services,Recreation,General Operating Fund
257,2,2016,3390,Architectural & Engineering Srvcs,Purchase of Services,Recreation,General Operating Fund
260,2,2016,1040421,Repair and Maintenance Charges,Purchase of Services,Recreation,General Operating Fund
280,2,2016,13836,Insurance and Official Bonds,Purchase of Services,Recreation,General Operating Fund
285,2,2016,629971,Rents,Purchase of Services,Recreation,General Operating Fund
301,3,2016,33311,Agricultural and Botanical,Materials and Supplies,Recreation,General Operating Fund
304,3,2016,769,Books and Other Publications,Materials and Supplies,Recreation,General Operating Fund
305,3,2016,257018,Building and Construction,Materials and Supplies,Recreation,General Operating Fund
307,3,2016,313174,Chemicals and Gases,Materials and Supplies,Recreation,General Operating Fund
308,3,2016,123356,Dry Goods/notions/wearing Apparel,Materials and Supplies,Recreation,General Operating Fund
310,3,2016,201142,Electrical and Communication,Materials and Supplies,Recreation,General Operating Fund
312,3,2016,4238,Fire Fighting and Safety,Materials and Supplies,Recreation,General Operating Fund
313,3,2016,9571,Food,Materials and Supplies,Recreation,General Operating Fund
314,3,2016,228294,Fuel -- Heating and Lighting,Materials and Supplies,Recreation,General Operating Fund
316,3,2016,123376,General Hardware and Minor Tools,Materials and Supplies,Recreation,General Operating Fund
317,3,2016,9738,Hospital and Laboratory,Materials and Supplies,Recreation,General Operating Fund
318,3,2016,278757,"Janitorial, Laundry and Household",Materials and Supplies,Recreation,General Operating Fund
320,3,2016,36849,Office Materials and Supplies,Materials and Supplies,Recreation,General Operating Fund
322,3,2016,44834,Small Power Tools and Hand Tools,Materials and Supplies,Recreation,General Operating Fund
323,3,2016,343933,Plumbing/air Conditioning/space Htg,Materials and Supplies,Recreation,General Operating Fund
324,3,2016,33998,"Precision, Photographic and Artists",Materials and Supplies,Recreation,General Operating Fund
326,3,2016,193706,Recreational and Educational,Materials and Supplies,Recreation,General Operating Fund
328,3,2016,6349,Motor Vehicle Parts and Accessories,Materials and Supplies,Recreation,General Operating Fund
342,3,2016,14753,Liquid Propane Gas (lpg),Materials and Supplies,Recreation,General Operating Fund
399,3,2016,46456,Other Materials and Supplies (noc),Materials and Supplies,Recreation,General Operating Fund
411,4,2016,98072,General Equipment and Machinery,Equipment,Recreation,General Operating Fund
420,4,2016,10468,Office Equipment,Equipment,Recreation,General Operating Fund
423,4,2016,43015,Plumbing/air Conditioning/space Htg,Equipment,Recreation,General Operating Fund
426,4,2016,48755,Recreational and Educational,Equipment,Recreation,General Operating Fund
427,4,2016,79118,Computer Equipment & Peripherals,Equipment,Recreation,General Operating Fund
428,4,2016,50000,Vehicles -- Motor and Motorless,Equipment,Recreation,General Operating Fund
430,4,2016,21950,Furniture and Furnishings,Equipment,Recreation,General Operating Fund
499,4,2016,18805,Other Equipment (noc),Equipment,Recreation,General Operating Fund
505,5,2016,2427500,Contributions-ed & Non-prof Rec Org,"Contributions, Indemnities, Refunds, Taxes",Recreation,General Operating Fund
101,1,2016,240424,Perm Full Time-civilian,Personal Services,Atwater Kent Museum,General Operating Fund
161,1,2016,2843,Overtime Civilian,Personal Services,Atwater Kent Museum,General Operating Fund
171,1,2016,207,"Holiday ""g""(2/3 Shifts)",Personal Services,Atwater Kent Museum,General Operating Fund
181,1,2016,24,Shift,Personal Services,Atwater Kent Museum,General Operating Fund
517,5,2016,50000,Contributions-gov & Non-prof Not Ed,"Contributions, Indemnities, Refunds, Taxes",Atwater Kent Museum,General Operating Fund
100,1,2016,65590,Salary Control,Personal Services,Public Property,General Operating Fund
101,1,2016,7631652,Perm Full Time-civilian,Personal Services,Public Property,General Operating Fund
121,1,2016,123400,Temporary Seasonal,Personal Services,Public Property,General Operating Fund
161,1,2016,535200,Overtime Civilian,Personal Services,Public Property,General Operating Fund
171,1,2016,33232,"Holiday ""g""(2/3 Shifts)",Personal Services,Public Property,General Operating Fund
181,1,2016,11009,Shift,Personal Services,Public Property,General Operating Fund
201,2,2016,70830,Cleaning and Laundering,Purchase of Services,Public Property,General Operating Fund
202,2,2016,4846043,Janitorial Services,Purchase of Services,Public Property,General Operating Fund
209,2,2016,847,Telephone,Purchase of Services,Public Property,General Operating Fund
210,2,2016,5948,Postage,Purchase of Services,Public Property,General Operating Fund
211,2,2016,17833,Transportation,Purchase of Services,Public Property,General Operating Fund
420,4,2016,7231,Office Equipment,Equipment,Free Library,General Operating Fund
220,2,2016,24622143,Electric Current-structures/streets,Purchase of Services,Public Property,General Operating Fund
221,2,2016,6332191,Gas Services,Purchase of Services,Public Property,General Operating Fund
222,2,2016,2024000,Steam for Heating,Purchase of Services,Public Property,General Operating Fund
250,2,2016,90759489,Professional Consult/spec Services,Purchase of Services,Public Property,General Operating Fund
251,2,2016,32000,Information Technology-prof Service,Purchase of Services,Public Property,General Operating Fund
256,2,2016,10000,Seminar and Training Sessions,Purchase of Services,Public Property,General Operating Fund
257,2,2016,25000,Architectural & Engineering Srvcs,Purchase of Services,Public Property,General Operating Fund
260,2,2016,5277643,Repair and Maintenance Charges,Purchase of Services,Public Property,General Operating Fund
284,2,2016,20624429,Ground and Building Rental,Purchase of Services,Public Property,General Operating Fund
285,2,2016,369,Rents,Purchase of Services,Public Property,General Operating Fund
298,2,2016,5343,Payments for Burials and Graves,Purchase of Services,Public Property,General Operating Fund
299,2,2016,64663,Other Expenses (not Othrwse Clssfd),Purchase of Services,Public Property,General Operating Fund
304,3,2016,1189,Books and Other Publications,Materials and Supplies,Public Property,General Operating Fund
305,3,2016,232682,Building and Construction,Materials and Supplies,Public Property,General Operating Fund
307,3,2016,31719,Chemicals and Gases,Materials and Supplies,Public Property,General Operating Fund
308,3,2016,45886,Dry Goods/notions/wearing Apparel,Materials and Supplies,Public Property,General Operating Fund
310,3,2016,214941,Electrical and Communication,Materials and Supplies,Public Property,General Operating Fund
311,3,2016,31902,General Equipment and Machinery,Materials and Supplies,Public Property,General Operating Fund
312,3,2016,13800,Fire Fighting and Safety,Materials and Supplies,Public Property,General Operating Fund
314,3,2016,117000,Fuel -- Heating and Lighting,Materials and Supplies,Public Property,General Operating Fund
316,3,2016,66245,General Hardware and Minor Tools,Materials and Supplies,Public Property,General Operating Fund
318,3,2016,32486,"Janitorial, Laundry and Household",Materials and Supplies,Public Property,General Operating Fund
320,3,2016,36778,Office Materials and Supplies,Materials and Supplies,Public Property,General Operating Fund
322,3,2016,24500,Small Power Tools and Hand Tools,Materials and Supplies,Public Property,General Operating Fund
323,3,2016,263702,Plumbing/air Conditioning/space Htg,Materials and Supplies,Public Property,General Operating Fund
324,3,2016,27241,"Precision, Photographic and Artists",Materials and Supplies,Public Property,General Operating Fund
325,3,2016,1631,Printing,Materials and Supplies,Public Property,General Operating Fund
328,3,2016,14000,Motor Vehicle Parts and Accessories,Materials and Supplies,Public Property,General Operating Fund
340,3,2016,10000,#2 Diesel Fuel,Materials and Supplies,Public Property,General Operating Fund
345,3,2016,32419,Gasoline,Materials and Supplies,Public Property,General Operating Fund
399,3,2016,3826,Other Materials and Supplies (noc),Materials and Supplies,Public Property,General Operating Fund
403,4,2016,15270,"Bakeshop, Dining Room and Kitchen",Equipment,Public Property,General Operating Fund
410,4,2016,9000,Electrical Lighting Communication,Equipment,Public Property,General Operating Fund
411,4,2016,3200,General Equipment and Machinery,Equipment,Public Property,General Operating Fund
420,4,2016,224,Office Equipment,Equipment,Public Property,General Operating Fund
423,4,2016,60052,Plumbing/air Conditioning/space Htg,Equipment,Public Property,General Operating Fund
